CRASH_EVENT_ID	CRASH_ID	SEQ_NO	EVENT_ID	EVENT_OTHER_DESC
6275777	3757754	1	13	
6275778	3757755	1	13	
6275779	3757756	1	1	
6275780	3757756	2	2	
6275781	3757757	1	13	
6275782	3757757	2	13	
6275783	3757758	1	13	
6275784	3757759	1	13	
6275785	3757760	1	13	
6275786	3757761	1	13	
6275787	3757761	2	18	
6275788	3757762	1	14	
6275789	3757762	2	13	
6275790	3757763	1	14	
6275791	3757763	2	13	
6275792	3757764	1	18	
6275794	3757766	1	14	
6275795	3757767	1	18	
6275796	3757768	1	13	
6275797	3757769	1	13	
6275798	3757770	1	18	
6275799	3757771	1	13	
6275800	3757772	1	13	
6275801	3757773	1	13	
6275802	3757774	1	13	
6275803	3757775	1	13	
6275804	3757776	1	13	
6275805	3757777	1	18	
6275806	3757778	1	13	
6275807	3757779	1	13	
6275808	3757780	1	13	
6275809	3757780	2	13	
6275810	3757780	3	13	
6275811	3757780	4	13	
6275812	3757781	1	13	
6275813	3757782	1	13	
6275814	3757783	1	13	
6275815	3757784	1	14	
6275816	3757784	2	18	
6275817	3757785	1	13	
6275818	3757786	1	13	
6275819	3757787	1	13	
6275820	3757788	1	13	
6275821	3757789	1	3	
6275822	3757789	2	18	
6275823	3757790	1	13	
6275824	3757791	1	13	
6275825	3757791	2	13	
6275826	3757792	1	13	
6275827	3757793	1	13	
6275828	3757794	1	14	
6275829	3757795	1	13	
6275830	3757796	1	13	
6275831	3757796	2	13	
6275832	3757797	1	13	
6275833	3757797	2	13	
6275834	3757798	1	13	
6275835	3757799	1	13	
6275836	3757800	1	8	
6275837	3757800	2	18	
6275838	3757801	1	13	
6275839	3757802	1	13	
6275840	3757803	1	13	
6275841	3757804	1	3	
6275842	3757805	1	14	
6275843	3757806	1	13	
6275844	3757807	1	13	
6275845	3757808	1	13	
6275846	3757809	1	13	
6275847	3757810	1	13	
6275848	3757811	1	13	
6275849	3757812	1	1	
6275850	3757812	2	18	
6275851	3757812	3	18	
6275852	3757813	1	13	
6275853	3757814	1	12	
6275854	3757815	1	13	
6275855	3757816	1	13	
6275856	3757817	1	13	
6275857	3757818	1	13	
6275858	3757819	1	13	
6275859	3757820	1	13	
6275860	3757821	1	13	
6275861	3757822	1	13	
6275862	3757823	1	13	
6275863	3757824	1	13	
6275864	3757825	1	13	
6275865	3757826	1	13	
6275866	3757827	1	13	
6275867	3757828	1	13	
6275868	3757828	2	18	
6275869	3757829	1	13	
6275871	3757831	1	17	
6275872	3757832	1	13	
6275873	3757832	2	13	
6275874	3757833	1	13	
6275875	3757834	1	13	
6275876	3757835	1	13	
6275877	3757836	1	13	
6275878	3757837	1	13	
6275879	3757837	2	13	
6275880	3757838	1	14	
6275881	3757839	1	13	
6275882	3757840	1	13	
6275883	3757841	1	13	
6275884	3757842	1	13	
6275885	3757843	1	18	
6275886	3757843	2	3	
6275887	3757844	1	13	
6275888	3757845	1	13	
6275889	3757846	1	13	
6275890	3757847	1	18	
6275891	3757848	1	13	
6275892	3757849	1	13	
6275893	3757850	1	13	
6275894	3757851	1	13	
6275895	3757852	1	13	
6275896	3757852	2	13	
6275897	3757853	1	14	
6275898	3757854	1	13	
6275899	3757855	1	13	
6275900	3757856	1	13	
6275901	3757857	1	18	
6275902	3757858	1	14	
6275903	3757858	2	14	
6275904	3757858	3	14	
6275905	3757859	1	13	
6275906	3757860	1	13	
6275907	3757861	1	13	
6275908	3757862	1	2	
6275909	3757862	2	13	
6275910	3757862	3	13	
6275911	3757862	4	13	
6275912	3757863	1	2	
6275913	3757863	2	13	
6275914	3757863	3	13	
6275915	3757863	4	13	
6275916	3757864	1	2	
6275917	3757864	2	13	
6275918	3757864	3	13	
6275919	3757864	4	13	
6275920	3757865	1	2	
6275921	3757865	2	13	
6275922	3757865	3	13	
6275923	3757865	4	13	
6275924	3757866	1	10	
6275925	3757867	1	8	
6275926	3757867	2	13	
6275927	3757868	1	13	
6275928	3757869	1	1	
6275929	3757869	2	3	
6275930	3756201	1	13	
6275931	3756201	2	1	
6275932	3756201	3	3	
6275958	3756332	1	13	
6275959	3756334	1	13	
6275960	3756343	1	13	
6275961	3756344	1	13	
6275962	3757881	1	1	
6275963	3757881	2	3	
6275965	3757883	1	13	
6275966	3757884	1	13	
6275967	3757885	1	1	
6275968	3757885	2	18	
6275969	3756349	1	13	
6275970	3757886	1	13	
6275971	3757887	1	18	
6275972	3757888	1	13	
6275973	3757889	1	13	
6275975	3757891	1	13	
6275976	3757892	1	13	
6275977	3757893	1	18	
6275978	3757894	1	18	
6275979	3757895	1	13	
6275980	3757896	1	13	
6275981	3757897	1	13	
6275982	3757898	1	13	
6275983	3757899	1	13	
6275984	3757900	1	13	
6275985	3757901	1	13	
6275986	3757902	1	13	
6275987	3757903	1	13	
6275988	3757904	1	18	
6275989	3757905	1	13	
6275990	3757906	1	1	
6275991	3757906	2	18	
6275992	3757907	1	13	
6276065	3757958	1	13	
6276066	3757959	1	13	
6276067	3757960	1	13	
6276068	3757961	1	13	
6276069	3757962	1	13	
6276070	3757963	1	13	
6276071	3757964	1	13	
6276073	3757965	1	13	
6276074	3757966	1	13	
6276075	3748341	1	13	
6276076	3748341	2	1	
6276077	3757967	1	14	
6276078	3757968	1	13	
6276079	3757969	1	13	
6276080	3757970	1	13	
6276081	3757971	1	1	
6276082	3757971	2	18	
6276083	3757971	3	18	
6276084	3757972	1	13	
6276085	3757973	1	13	
6276086	3757974	1	13	
6276087	3757975	1	9	
6276088	3757975	2	1	
6276089	3757975	3	18	
6276090	3757975	4	2	
6276091	3757976	1	13	
6276092	3757976	2	18	
6276093	3757977	1	13	
6276094	3757977	2	13	
6276095	3757978	1	1	
6276096	3757978	2	18	
6276097	3757979	1	13	
6276098	3756457	1	13	
6276099	3757980	1	13	
6276100	3757981	1	13	
6276101	3757982	1	13	
6276102	3757983	1	13	
6276103	3757984	1	13	
6276104	3757984	2	7	
6276105	3757984	3	1	
6276106	3757985	1	13	
6276110	3757987	1	13	
6276111	3757987	2	1	
6276112	3757988	1	13	
6276113	3757989	1	13	
6276114	3757989	2	1	
6276115	3757990	1	5	
6276116	3757991	1	18	
6276117	3757991	2	18	
6276118	3757992	1	5	
6276119	3757992	2	3	
6276120	3733207	1	13	
6276121	3757993	1	13	
6276122	3757993	2	13	
6276134	3751549	1	13	
6276135	3751550	1	13	
6276136	3751558	1	13	
6276137	3751559	1	13	
6276138	3751562	1	13	
6276139	3751562	2	18	
6276141	3758002	1	13	
6276142	3757274	1	1	
6276143	3757274	2	13	
6276144	3757274	3	18	
6276145	3757274	4	3	
6276146	3758003	1	13	
6276147	3758004	1	14	
6276148	3758005	1	13	
6276149	3758006	1	13	
6276150	3758007	1	13	
6276151	3758008	1	13	
6276152	3758009	1	13	
6276153	3758010	1	13	
6276155	3758012	1	3	
6276157	3758013	1	13	
6276158	3758014	1	13	
6276159	3758015	1	13	
6276160	3758016	1	98	
6276161	3758017	1	10	
6276163	3758019	1	13	
6276164	3758020	1	13	
6276165	3758021	1	13	
6276166	3758021	2	20	
6276167	3758022	1	13	
6276168	3758023	1	13	
6276169	3758024	1	13	
6276170	3758025	1	13	
6276171	3758026	1	13	
6276172	3756483	1	13	
6276173	3756483	2	98	Loss of traction/Pre
6276174	3756484	1	13	
6276175	3756485	1	13	
6276176	3756486	1	98	Loss of traction/Pre
6276177	3756486	2	98	Evasive action/Pre
6275993	3757908	1	13	
6275994	3757909	1	12	
6275995	3756353	1	14	
6275996	3757910	1	13	
6275997	3757911	1	13	
6275998	3757912	1	13	
6275999	3757912	2	3	
6276000	3757913	1	13	
6276001	3757914	1	13	
6276002	3757915	1	20	
6276003	3757916	1	13	
6276004	3757917	1	18	
6276005	3757918	1	13	
6276006	3757919	1	13	
6276008	3757921	1	13	
6276009	3757922	1	13	
6276010	3757923	1	13	
6276011	3757924	1	9	
6276012	3757924	2	18	
6276013	3757925	1	13	
6276014	3757926	1	14	
6276015	3757926	2	14	
6276016	3757926	3	18	
6276017	3757927	1	17	
6276018	3757928	1	13	
6276019	3757928	2	10	
6276020	3757928	3	10	
6276021	3757928	4	10	
6276022	3757930	1	14	
6276023	3757931	1	10	
6276024	3757932	1	18	
6276025	3757932	2	3	
6276026	3757933	1	13	
6276027	3757933	2	1	
6276028	3757933	3	2	
6276029	3757934	1	13	
6276030	3757935	1	13	
6276032	3757937	1	13	
6276033	3757938	1	10	
6276034	3757939	1	13	
6276035	3757940	1	13	
6276037	3757942	1	3	
6276038	3757943	1	13	
6276039	3757944	1	13	
6276040	3757944	2	1	
6276041	3757944	3	98	
6276050	3757947	1	13	
6276051	3757948	1	8	
6276052	3757948	2	13	
6276053	3757949	1	10	
6276057	3757952	1	9	
6276058	3757952	2	6	
6276059	3757953	1	13	
6276060	3757954	1	14	
6276061	3757955	1	5	
6276062	3757956	1	13	
6269802	3753978	1	18	
6269803	3753978	2	1	
6269804	3753979	1	18	
6269805	3753980	1	13	
6269806	3753981	1	13	
6269807	3753982	1	1	
6269808	3753982	2	13	
6269809	3753982	3	18	
6269815	3724866	1	13	
6269816	3748110	1	13	
6269817	3754124	1	13	
6269818	3754125	1	13	
6269819	3754126	1	3	
6269820	3754127	1	8	
6269821	3754127	2	13	
6269822	3754128	1	13	
6269823	3754128	2	5	
6269826	3754130	1	13	
6269827	3754131	1	1	
6269828	3754131	2	18	
6269829	3754131	3	3	
6269830	3754132	1	13	
6269831	3754132	2	18	
6269832	3754133	1	3	
6269833	3754134	1	3	
6269834	3754135	1	18	
6269835	3754135	2	18	
6269836	3754136	1	13	
6269837	3754137	1	13	
6269839	3754139	1	13	
6269840	3754140	1	18	
6269841	3754141	1	18	
6269842	3754142	1	13	
6269843	3754143	1	13	
6269844	3754144	1	18	
6269845	3754145	1	13	
6269846	3754146	1	13	
6270919	3754259	1	13	
6270920	3754891	1	13	
6270921	3754892	1	1	
6270922	3754892	2	13	
6270923	3754893	1	13	
6270924	3754894	1	13	
6270925	3754894	2	1	
6270926	3754894	3	18	
6270927	3754894	4	10	
6270928	3754895	1	1	
6270929	3754895	2	18	
6270930	3754896	1	13	
6270931	3754896	2	18	
6270932	3754897	1	13	
6270933	3754898	1	13	
6270934	3754899	1	13	
6270964	3733241	1	13	
6270965	3733243	1	13	
6270966	3733294	1	13	
6270967	3733307	1	13	
6270968	3746910	1	13	
6270969	3754900	1	13	
6270970	3754901	1	13	
6270971	3754902	1	14	
6270972	3754903	1	13	
6270973	3754904	1	13	
6270974	3754905	1	13	
6270975	3754906	1	13	
6270976	3754907	1	13	
6270982	3754910	1	13	
6270983	3754911	1	13	
6270992	3754915	1	1	
6270993	3754915	2	3	
6270994	3754916	1	13	
6270995	3754917	1	17	
6270996	3754918	1	13	
6270997	3754919	1	13	
6270998	3754920	1	13	
6270999	3754921	1	13	
6271000	3754922	1	13	
6271001	3754923	1	13	
6271002	3754924	1	13	
6271003	3754925	1	13	
6271004	3754926	1	1	
6271005	3754926	2	3	
6271006	3754927	1	13	
6271007	3754928	1	13	
6271008	3754929	1	1	
6271009	3754929	2	18	
6271010	3754929	3	4	
6271011	3754930	1	13	
6271013	3754932	1	13	
6271014	3754933	1	13	
6271015	3754934	1	13	
6271016	3754935	1	1	
6271017	3754935	2	3	
6271019	3754937	1	13	
6271020	3754938	1	13	
6271021	3754938	2	1	
6271022	3754938	3	18	
6271023	3754939	1	13	
6271024	3754940	1	13	
6271025	3754941	1	13	
6271026	3754941	2	1	
6271027	3754941	3	8	
6271028	3754941	4	18	
6271029	3754942	1	13	
6271030	3754943	1	13	
6271031	3754944	1	13	
6271032	3754945	1	13	
6271033	3754946	1	13	
6271035	3754948	1	13	
6271036	3754949	1	13	
6271037	3754950	1	13	
6271038	3754950	2	1	
6271039	3754950	3	3	
6271040	3754951	1	13	
6271041	3754952	1	1	
6271042	3754952	2	18	
6271043	3754953	1	13	
6271044	3754954	1	13	
6271045	3754955	1	13	
6271046	3754956	1	13	
6271047	3754957	1	13	
6271048	3754958	1	13	
6271049	3754959	1	2	
6271050	3754960	1	9	
6271051	3754960	2	10	
6271052	3754961	1	13	
6271053	3754962	1	13	
6271054	3754963	1	13	
6271055	3754964	1	13	
6271056	3754965	1	13	
6271057	3754966	1	13	
6270838	3754850	1	1	
6270839	3754850	2	18	
6270840	3754851	1	13	
6270841	3754852	1	13	
6270842	3754853	1	13	
6270843	3754853	2	2	
6270844	3754854	1	13	
6270845	3754854	2	18	
6270846	3754855	1	13	
6270847	3754856	1	3	
6270848	3754857	1	13	
6270849	3754858	1	18	
6270850	3754859	1	18	
6270851	3754860	1	13	
6270852	3754861	1	9	
6270853	3754861	2	1	
6270854	3754861	3	18	
6270855	3754862	1	1	
6270856	3754862	2	3	
6270860	3754863	1	14	
6270861	3754864	1	13	
6270862	3754865	1	13	
6270864	3754867	1	14	
6270865	3754868	1	13	
6270866	3754869	1	13	
6270867	3754870	1	13	
6270868	3754871	1	13	
6270869	3754872	1	13	
6270870	3754873	1	9	
6270871	3754873	2	1	
6270872	3754873	3	3	
6270874	3754875	1	13	
6270875	3754876	1	1	
6270876	3754876	2	18	
6270877	3754877	1	13	
6270878	3754877	2	1	
6270879	3754877	3	18	
6270882	3754879	1	9	
6270884	3754881	1	9	
6270885	3754881	2	98	
6270886	3754882	1	13	
6270887	3754883	1	13	
6270888	3754884	1	13	
6270889	3754884	2	1	
6270890	3754884	3	3	
6270891	3754242	1	13	
6270892	3754243	1	13	
6270893	3754244	1	13	
6270894	3754885	1	1	
6270895	3754885	2	18	
6270896	3754885	3	3	
6270897	3754886	1	13	
6270898	3754247	1	13	
6270901	3754249	1	13	
6270902	3754250	1	8	
6270903	3754250	2	13	
6270904	3754251	1	1	
6270905	3754251	2	3	
6270906	3754252	1	13	
6270907	3754887	1	1	
6270908	3754887	2	18	
6270910	3754888	1	13	
6270911	3754889	1	13	
6270912	3754254	1	18	
6270913	3754255	1	13	
6270914	3754256	1	13	
6270915	3754890	1	1	
6270916	3754890	2	18	
6270917	3754257	1	13	
6270918	3754258	1	13	
6271132	3755031	1	1	
6271133	3755031	2	3	
6271134	3755031	3	18	
6271135	3755032	1	13	
6271136	3736417	1	1	
6271137	3736417	2	18	
6271138	3736417	3	3	
6271139	3736417	4	18	
6271140	3755033	1	1	
6271141	3755033	2	18	
6271142	3755033	3	18	
6271143	3755034	1	13	
6271144	3755035	1	13	
6271145	3755036	1	3	
6271146	3755036	2	18	
6271147	3755036	3	18	
6271148	3755037	1	13	
6271149	3755038	1	18	
6271150	3755038	2	18	
6271151	3755039	1	1	
6271152	3755039	2	3	
6271153	3755040	1	13	
6271154	3755041	1	13	
6271155	3755042	1	13	
6271156	3755043	1	1	
6271157	3755043	2	3	
6271158	3755044	1	13	
6271159	3755044	2	18	
6271160	3755045	1	13	
6271163	3755047	1	1	
6271164	3755047	2	1	
6271165	3755047	3	1	
6271166	3755047	4	1	
6271167	3755048	1	1	
6271168	3755048	2	1	
6271169	3755048	3	1	
6271170	3755048	4	1	
6271171	3755049	1	1	
6271172	3755049	2	18	
6271173	3755049	3	18	
6271174	3755049	4	18	
6271175	3755050	1	1	
6271176	3755050	2	1	
6271177	3755050	3	1	
6271178	3755050	4	1	
6271179	3755051	1	13	
6271180	3755052	1	9	
6271181	3755052	2	13	
6271182	3755053	1	1	
6271183	3755053	2	1	
6271184	3755053	3	1	
6271185	3755053	4	1	
6271186	3755054	1	13	
6271187	3755055	1	1	
6271188	3755055	2	1	
6271189	3755055	3	1	
6271190	3755055	4	1	
6271191	3755056	1	13	
6271192	3755057	1	8	
6271193	3755058	1	13	
6271194	3755058	2	1	
6271195	3755058	3	18	
6271196	3755059	1	13	
6271198	3755061	1	13	
6271199	3755062	1	13	
6271200	3755063	1	10	
6271201	3755064	1	1	
6271202	3755064	2	1	
6271203	3755064	3	1	
6271204	3755064	4	1	
6271205	3755065	1	13	
6271206	3755066	1	13	
6271207	3755066	2	13	
6271208	3755067	1	13	
6271209	3755067	2	13	
6271210	3755068	1	1	
6271211	3755068	2	1	
6271212	3755068	3	1	
6271213	3755068	4	1	
6271214	3755069	1	13	
6271215	3755070	1	17	
6271216	3755071	1	1	
6271217	3755071	2	1	
6271218	3755071	3	1	
6271219	3755071	4	1	
6271224	3755073	1	13	
6271225	3755074	1	13	
6271226	3755075	1	13	
6271227	3755076	1	13	
6271228	3755077	1	13	
6271229	3755078	1	13	
6271230	3755079	1	13	
6271231	3755080	1	13	
6271232	3755080	2	8	
6270701	3754801	1	13	
6270702	3754802	1	13	
6270703	3754802	2	2	
6270704	3754802	3	18	
6270705	3754803	1	98	
6270706	3754803	2	3	
6270707	3754804	1	13	
6270708	3754805	1	13	
6270709	3754806	1	13	
6270710	3754807	1	13	
6270712	3754809	1	1	
6270713	3754809	2	13	
6270714	3754810	1	13	
6270716	3754811	1	13	
6270717	3754812	1	14	
6270718	3754813	1	1	
6270719	3754813	2	18	
6270720	3754814	1	14	
6270721	3754815	1	13	
6270722	3754816	1	13	
6270723	3754817	1	13	
6270724	3754819	1	13	
6270727	3754820	1	13	
6270728	3754821	1	13	
6270729	3754822	1	13	
6270730	3754823	1	13	
6270731	3754824	1	14	
6270732	3754825	1	13	
6270733	3754826	1	13	
6270734	3754828	1	13	
6270735	3754829	1	13	
6270736	3754830	1	18	
6270737	3754831	1	13	
6270738	3754832	1	13	
6270739	3754833	1	18	
6270741	3754835	1	13	
6270742	3754835	2	1	
6270743	3754836	1	13	
6270744	3754837	1	18	
6270745	3754837	2	18	
6270746	3754838	1	1	
6270747	3754839	1	18	
6270748	3754839	2	14	
6270749	3754840	1	3	
6270750	3754840	2	11	
6270751	3754841	1	20	
6270752	3754842	1	13	
6270753	3754843	1	3	
6270754	3754844	1	14	
6270755	3754845	1	13	
6270756	3754846	1	13	
6271058	3754966	2	3	
6271059	3754967	1	13	
6271060	3754968	1	13	
6271061	3754969	1	13	
6271062	3754970	1	1	
6271063	3754970	2	18	
6271064	3754970	3	3	
6271065	3754971	1	17	
6271066	3754972	1	13	
6271067	3754973	1	13	
6271068	3754974	1	13	
6271069	3754975	1	13	
6271070	3754976	1	13	
6271071	3754977	1	13	
6271072	3754978	1	13	
6271073	3754979	1	13	
6271075	3754981	1	13	
6271076	3754982	1	13	
6271077	3754983	1	13	
6271078	3754984	1	13	
6271079	3754985	1	13	
6271080	3754986	1	12	
6271081	3754987	1	13	
6271082	3754988	1	13	
6271083	3754989	1	13	
6271084	3754990	1	19	
6271085	3754991	1	13	
6271086	3754992	1	13	
6271087	3754993	1	13	
6271088	3754994	1	13	
6271089	3754995	1	13	
6271090	3754996	1	13	
6271091	3754997	1	13	
6271092	3754998	1	13	
6271093	3754999	1	13	
6271095	3755001	1	13	
6271096	3755002	1	13	
6271097	3755003	1	13	
6271098	3755004	1	13	
6271099	3755005	1	13	
6271100	3755006	1	13	
6271101	3755007	1	13	
6271102	3755008	1	13	
6271103	3755009	1	14	
6271104	3755009	2	18	
6271105	3755010	1	13	
6271106	3755011	1	18	
6271107	3755012	1	1	
6271108	3755012	2	3	
6271113	3755015	1	13	
6271114	3755016	1	1	
6271115	3755016	2	8	
6271116	3755016	3	3	
6271117	3755017	1	10	
6271118	3755018	1	13	
6271119	3755019	1	13	
6271120	3755020	1	13	
6271121	3755021	1	13	
6271122	3755022	1	20	
6271123	3755023	1	13	
6271124	3755024	1	13	
6271125	3755025	1	1	
6271126	3755025	2	18	
6271127	3755026	1	3	
6271128	3755027	1	13	
6271129	3755028	1	13	
6271130	3755029	1	13	
6271131	3755030	1	13	
6270764	3725058	1	13	
6270765	3746747	1	13	
6270766	3733905	1	13	
6270767	3746748	1	13	
6270768	3746749	1	13	
6270769	3746750	1	13	
6270771	3746752	1	1	
6270772	3746752	2	18	
6270773	3746752	3	18	
6270774	3746752	4	3	
6270775	3746753	1	13	
6270776	3746754	1	13	
6270777	3746755	1	1	
6270778	3746755	2	18	
6270779	3746756	1	13	
6270780	3746757	1	13	
6270781	3746758	1	13	
6270782	3746759	1	13	
6270783	3754847	1	13	
6270784	3746760	1	13	
6270785	3746761	1	13	
6270786	3746762	1	13	
6270787	3746763	1	1	
6270788	3746763	2	3	
6270789	3746764	1	1	
6270790	3746764	2	18	
6270791	3746765	1	9	
6270792	3746765	2	8	
6270793	3746765	3	1	
6270794	3746765	4	21	
6270795	3746766	1	13	
6270796	3746767	1	1	
6270797	3746767	2	18	
6270798	3746767	3	3	
6270799	3744199	1	13	
6270800	3744199	2	1	
6270801	3746768	1	13	
6270802	3746769	1	1	
6270803	3746769	2	18	
6270804	3746769	3	3	
6270805	3746770	1	13	
6270809	3746772	1	1	
6270810	3746772	2	3	
6270811	3746772	3	18	
6270812	3746773	1	13	
6270813	3746774	1	13	
6270814	3746774	2	1	
6270815	3746774	3	2	
6270816	3746775	1	13	
6270817	3746776	1	1	
6270818	3746776	2	18	
6270819	3746777	1	10	
6270820	3746778	1	13	
6270822	3746780	1	13	
6270823	3746781	1	13	
6270824	3746782	1	13	
6270825	3746782	2	13	
6270826	3746783	1	13	
6270827	3746783	2	1	
6270828	3746783	3	18	
6270829	3746783	4	3	
6270830	3746784	1	13	
6270831	3746785	1	1	
6270832	3746785	2	18	
6270833	3754848	1	13	
6270834	3754849	1	1	
6270835	3754849	2	3	
6270836	3754849	3	18	
6270837	3754849	4	18	
6258193	3747469	1	13	
6258194	3747470	1	1	
6258195	3747470	2	18	
6258196	3747471	1	13	
6258197	3747472	1	13	
6258198	3747473	1	13	
6258199	3747474	1	13	
6258200	3747475	1	13	
6258201	3747476	1	13	
6258206	3745064	1	13	
6258207	3745064	2	1	
6258208	3745771	1	13	
6258209	3745772	1	8	
6258210	3745772	2	1	
6258211	3745772	3	3	
6258212	3745772	4	5	
6258213	3747478	1	13	
6258214	3745773	1	13	
6258215	3745773	2	1	
6258216	3745774	1	13	
6258217	3745065	1	13	
6258218	3744208	1	13	
6258220	3747479	1	13	
6258221	3747480	1	13	
6258222	3745067	1	13	
6258223	3745068	1	15	
6258224	3745068	2	5	
6258225	3745068	3	7	
6258226	3745068	4	18	
6258228	3747481	1	13	
6258229	3747482	1	13	
6258230	3747482	2	5	
6258231	3745777	1	13	
6258232	3745778	1	3	
6258233	3747483	1	13	
6258234	3747484	1	13	
6258235	3747485	1	13	
6258236	3747486	1	13	
6258237	3747487	1	13	
6258238	3747488	1	13	
6258239	3747489	1	13	
6258240	3747490	1	13	
6258241	3747491	1	17	
6258242	3747492	1	13	
6258243	3747493	1	1	
6258244	3747493	2	13	
6258245	3747493	3	3	
6258246	3747493	4	18	
6258247	3747494	1	13	
6258248	3747495	1	13	
6269561	3753887	1	98	OTHER
6269562	3753887	2	98	OTHER
6269563	3753887	3	1	
6269564	3753887	4	14	
6269581	3753892	1	98	OTHER
6269582	3753892	2	13	
6269583	3753892	3	13	
6269584	3753892	4	18	
6269585	3753893	1	98	OTHER
6269586	3753893	2	13	
6269587	3753893	3	13	
6269588	3753893	4	18	
6269589	3753894	1	98	OTHER
6269590	3753894	2	98	OTHER
6269591	3753894	3	13	
6269592	3753894	4	18	
6269593	3753895	1	98	OTHER
6269594	3753895	2	98	OTHER
6269595	3753895	3	13	
6269596	3753895	4	18	
6269597	3753896	1	98	OTHER
6269598	3753896	2	98	OTHER
6269599	3753896	3	13	
6269600	3753896	4	18	
6269601	3753897	1	98	OTHER
6269602	3753897	2	5	
6269603	3753897	3	8	
6269604	3753897	4	13	
6269605	3753898	1	98	OTHER
6269606	3753898	2	98	OTHER
6269607	3753898	3	13	
6269608	3753898	4	13	
6269609	3753899	1	98	OTHER
6269610	3753899	2	98	OTHER
6269611	3753899	3	98	OTHER
6269612	3753899	4	98	OTHER
6269613	3753900	1	98	OTHER
6269614	3753900	2	98	OTHER
6269615	3753900	3	1	
6288115	3765663	4	3	
6288116	3761471	1	13	
6288117	3765664	1	13	
6288118	3765665	1	13	
6288119	3765665	2	18	
6288120	3765666	1	13	
6288121	3765667	1	13	
6288122	3765668	1	9	
6288123	3765668	2	12	
6288124	3765668	3	13	
